,Price_DA,Load_DA,Load_AC,Gen_SC,Sol_DA,Won_DA,Woff_DA
12/10/2018 5:00,43.7,10784,11258,12014,0,2267,775
12/10/2018 6:00,51.55,11962,12536,13666,0,2209,779
12/10/2018 7:00,65,14444,14712,15152,0,2238,774
12/10/2018 8:00,66.45,16961,16840,15553,2,2251,778
12/10/2018 9:00,71.2,17706,17240,15584,374,2320,784
12/10/2018 10:00,73.42,18067,17151,14847,710,2435,785
12/10/2018 11:00,64.18,17683,16998,14654,857,2464,771
12/10/2018 12:00,63.09,17803,16801,14628,916,2543,794
12/10/2018 13:00,54,17781,16627,15010,846,2674,798
12/10/2018 14:00,61.2,18034,16711,15100,559,2636,795
12/10/2018 15:00,65.04,18089,16895,15244,178,2575,794
12/10/2018 16:00,76.03,18191,17298,15381,10,2544,794
12/10/2018 17:00,108.78,18747,18344,15652,0,2492,797
12/10/2018 18:00,76.2,18247,17900,15353,0,2474,788
12/10/2018 19:00,59.9,17213,17291,15179,0,2400,779
12/10/2018 20:00,59.9,16719,16509,14817,0,2288,762
12/10/2018 21:00,50.5,15681,15564,14133,0,2215,742
12/10/2018 22:00,54,14663,14439,13747,0,2110,718
12/10/2018 23:00,46.01,13540,13336,13211,0,2013,700
12/11/2018 0:00,46.33,12959,12348,12799,0,1818,643
12/11/2018 1:00,45.32,12594,11863,12836,0,1745,614
12/11/2018 2:00,44.6,12221,11536,12998,0,1626,579
12/11/2018 3:00,44.42,12139,11281,13183,0,1592,603
12/11/2018 4:00,45.41,12086,11316,13223,0,1485,594
12/11/2018 5:00,47.74,12361,11646,13704,0,1392,578
12/11/2018 6:00,50,13507,12761,15058,0,1279,535
12/11/2018 7:00,67.5,15768,14979,16128,0,1159,472
12/11/2018 8:00,74.7,18167,16932,16265,2,1081,418
12/11/2018 9:00,80,18883,17280,15962,626,970,359
12/11/2018 10:00,75.8,18847,17077,15893,1099,830,311
12/11/2018 11:00,66.74,18656,16765,15565,1188,738,270
12/11/2018 12:00,64.17,18412,16432,15572,1127,678,237
12/11/2018 13:00,65.06,18236,16433,16114,906,611,201
12/11/2018 14:00,65.91,18344,16531,16603,561,522,167
12/11/2018 15:00,67.65,18686,16813,16963,163,449,135
12/11/2018 16:00,69.93,18958,17205,17077,9,397,106
12/11/2018 17:00,81.36,19628,18251,17102,0,376,90
12/11/2018 18:00,75.93,19098,17816,16713,0,307,67
12/11/2018 19:00,70.74,18097,17151,16386,0,230,35
12/11/2018 20:00,68.04,17408,16384,15354,0,160,17
12/11/2018 21:00,64.07,16419,15504,14219,0,72,10
12/11/2018 22:00,60.27,15283,14412,13336,0,41,6
12/11/2018 23:00,52.4,13794,13356,12563,0,24,6
12/12/2018 0:00,50.02,12807,12413,12548,0,60,7
12/12/2018 1:00,48.7,12378,11944,12449,0,68,8
12/12/2018 2:00,49.01,11959,11605,12310,0,82,9
12/12/2018 3:00,48.28,11779,11444,12274,0,136,11
12/12/2018 4:00,48.69,11727,11478,12334,0,169,15
12/12/2018 5:00,52.29,12053,11697,12842,0,183,34
12/12/2018 6:00,66.47,13194,12982,13953,0,176,87
12/12/2018 7:00,85.05,15477,15143,15288,0,167,133
12/12/2018 8:00,90.12,17713,17214,15316,2,132,146
12/12/2018 9:00,89.68,18471,17661,15209,376,110,126
12/12/2018 10:00,86.88,18513,17528,15080,698,105,121
12/12/2018 11:00,81.06,18407,17424,15058,782,120,123
12/12/2018 12:00,75.95,18343,17290,15026,778,141,106
12/12/2018 13:00,76.41,18245,17222,15240,657,183,113
12/12/2018 14:00,79.41,18290,17352,15518,428,234,125
12/12/2018 15:00,82.24,18360,17500,15780,143,292,164
12/12/2018 16:00,82.18,18470,17751,15960,9,366,223
12/12/2018 17:00,89.86,19013,18794,15883,0,439,290
12/12/2018 18:00,83.45,18307,18194,15865,0,564,343
12/12/2018 19:00,77.27,17219,17381,15545,0,663,377
12/12/2018 20:00,69.99,16509,16642,14809,0,747,408
12/12/2018 21:00,61.93,15631,15701,13980,0,760,414
12/12/2018 22:00,52.6,14563,14622,13034,0,814,437
12/12/2018 23:00,50.43,13410,13548,12342,0,893,461
12/13/2018 0:00,52.89,12466,12531,12202,0,918,450
12/13/2018 1:00,50.56,12078,12093,12156,0,959,476
12/13/2018 2:00,49.75,11780,11746,11959,0,1010,484
12/13/2018 3:00,49.06,11672,11576,11960,0,1073,496
12/13/2018 4:00,48.3,11641,11544,12079,0,1187,513
12/13/2018 5:00,50.82,12024,11897,12264,0,1185,530
12/13/2018 6:00,61.93,13109,13151,13822,0,1110,493
12/13/2018 7:00,75.96,15273,15345,15180,0,1170,508
12/13/2018 8:00,77.13,17521,17348,15335,2,1292,542
12/13/2018 9:00,78,18377,17717,15476,277,1271,552
12/13/2018 10:00,75.37,18440,17490,15333,555,1235,532
12/13/2018 11:00,74.06,18367,17094,15198,713,1203,511
12/13/2018 12:00,72.98,18244,16651,15012,810,1149,507
12/13/2018 13:00,72.98,17841,16533,15094,791,1090,497
12/13/2018 14:00,74.4,17593,16775,15269,575,1049,500
12/13/2018 15:00,78.77,17817,16999,15399,185,1086,511
12/13/2018 16:00,82.09,18072,17491,15483,11,1171,543
12/13/2018 17:00,88.71,18567,18581,15707,0,1189,542
12/13/2018 18:00,87.86,18064,18163,15645,0,1188,534
12/13/2018 19:00,80.54,17170,17640,15526,0,1032,511
12/13/2018 20:00,68.1,16570,16893,15129,0,879,485
12/13/2018 21:00,54.43,15619,15888,14420,0,803,472
12/13/2018 22:00,58.42,14365,14650,13816,0,846,434
12/13/2018 23:00,51.92,13270,13626,13205,0,875,430
12/14/2018 0:00,51.33,12386,12662,13360,0,780,382
12/14/2018 1:00,50.44,11913,12046,13315,0,712,373
12/14/2018 2:00,51.18,11540,11756,13197,0,718,366
12/14/2018 3:00,49.1,11365,11579,13013,0,688,365
12/14/2018 4:00,50.2,11307,11577,13138,0,680,359
12/14/2018 5:00,55.65,11613,11994,13198,0,662,356
12/14/2018 6:00,65.88,12629,13114,14414,0,622,320
12/14/2018 7:00,77.75,14776,15266,15809,0,576,298
12/14/2018 8:00,90.08,17126,17368,16471,1,547,281
12/14/2018 9:00,88.93,17912,17915,16122,197,533,277
12/14/2018 10:00,84.77,17928,17973,15818,401,586,269
12/14/2018 11:00,84.33,17653,17790,15590,519,545,236
12/14/2018 12:00,83.3,17408,17239,15560,556,511,231
12/14/2018 13:00,81.81,17134,17202,15484,477,452,225
12/14/2018 14:00,83.3,17421,17216,15750,324,375,217
12/14/2018 15:00,83.04,17527,17189,16002,108,335,182
12/14/2018 16:00,84.84,17810,17490,15882,9,372,186
12/14/2018 17:00,97.29,18542,18349,15680,0,412,180
12/14/2018 18:00,83.35,18315,17886,15436,0,441,187
12/14/2018 19:00,75.65,17083,17080,15263,0,417,175
12/14/2018 20:00,72.51,16351,16245,15138,0,429,184
12/14/2018 21:00,62,15288,15339,14403,0,417,174
12/14/2018 22:00,59.9,14184,14301,13479,0,395,180
12/14/2018 23:00,52.88,13317,13429,12704,0,390,196
12/15/2018 0:00,63.04,12763,12571,12617,0,306,119
12/15/2018 1:00,53.27,12162,12054,12191,0,309,142
12/15/2018 2:00,52.6,11566,11578,11722,0,318,180
12/15/2018 3:00,52.74,11144,11357,11450,0,331,224
12/15/2018 4:00,51.25,10988,11180,11612,0,362,250
12/15/2018 5:00,50.79,11115,11326,11605,0,410,272
12/15/2018 6:00,51.4,11523,11716,11920,0,488,285
12/15/2018 7:00,54.33,12328,12633,12248,0,571,318
12/15/2018 8:00,60.26,13737,13880,13037,1,665,372
12/15/2018 9:00,68.4,14935,15024,13027,166,771,414
12/15/2018 10:00,68.51,15666,15832,12856,325,856,444
12/15/2018 11:00,68.93,15726,15839,12696,423,968,466
12/15/2018 12:00,66.1,15709,15709,12833,476,1053,479
12/15/2018 13:00,60.63,15365,15304,13103,439,1253,519
12/15/2018 14:00,57.73,15377,15355,13223,293,1490,573
12/15/2018 15:00,58.53,15266,15411,13697,96,1702,631
12/15/2018 16:00,59.39,15359,15551,14088,9,1945,687
12/15/2018 17:00,70,16052,16428,14309,0,2164,739
12/15/2018 18:00,60.2,15785,16269,14237,0,2384,772
12/15/2018 19:00,56.69,14950,15544,14049,0,2576,792
12/15/2018 20:00,66.47,14528,14958,13872,0,2707,805
12/15/2018 21:00,53.59,13841,14201,13565,0,2785,814
12/15/2018 22:00,53.2,13128,13487,13161,0,2789,806
12/15/2018 23:00,48.13,12405,12685,12570,0,2782,809
12/16/2018 0:00,48.69,11558,11973,12147,0,2460,754
12/16/2018 1:00,53.94,11207,11618,11743,0,2347,731
12/16/2018 2:00,55.13,10892,11141,11748,0,2222,705
12/16/2018 3:00,50.1,10665,10966,11408,0,2021,670
12/16/2018 4:00,49.88,10623,10844,11379,0,1824,619
12/16/2018 5:00,49.72,10683,10968,11271,0,1637,583
12/16/2018 6:00,53.94,10870,11187,11470,0,1390,523
12/16/2018 7:00,65.42,11283,11628,11823,0,1164,452
12/16/2018 8:00,51.24,12253,12514,12119,1,976,430
12/16/2018 9:00,63.13,13130,13402,12529,99,822,382
12/16/2018 10:00,77.84,13904,14175,12500,214,670,346
12/16/2018 11:00,80.1,14265,14456,12414,302,560,282
12/16/2018 12:00,80.41,14435,14875,12240,356,421,241
12/16/2018 13:00,79.8,14330,14934,12115,332,372,236
12/16/2018 14:00,74.91,14309,14801,12542,240,367,246
12/16/2018 15:00,65.1,14472,14751,13162,94,364,249
12/16/2018 16:00,58.45,14452,14886,13172,9,446,266
12/16/2018 17:00,67.01,15497,15917,13860,0,573,300
12/16/2018 18:00,71.1,15477,15936,14037,0,677,374
12/16/2018 19:00,66.75,14613,15378,13847,0,780,410
12/16/2018 20:00,64.24,14503,14823,13642,0,846,459
12/16/2018 21:00,60.6,13840,14018,13496,0,891,488
12/16/2018 22:00,56.92,13162,13302,12791,0,926,490
12/16/2018 23:00,52.87,12303,12357,11861,0,996,494
12/17/2018 0:00,52.08,11547,11653,12058,0,667,411
12/17/2018 1:00,50.08,11265,11264,12043,0,641,393
12/17/2018 2:00,49.92,10999,10999,11870,0,664,386
12/17/2018 3:00,49.05,10850,10918,11740,0,652,373
12/17/2018 4:00,49.47,10825,10954,11653,0,686,379
12/17/2018 5:00,52.03,11321,11317,12269,0,739,401
12/17/2018 6:00,65.15,12447,12603,13854,0,791,419
12/17/2018 7:00,78.1,14889,14752,15372,0,837,403
12/17/2018 8:00,83.7,17578,16971,15890,1,820,378
12/17/2018 9:00,83.76,18293,17679,15767,123,813,366
12/17/2018 10:00,82,18687,17825,15143,287,683,364
12/17/2018 11:00,80.96,18555,17900,15034,422,599,362
12/17/2018 12:00,79.02,18530,17750,15098,481,559,384
12/17/2018 13:00,79.01,18327,17528,15174,395,520,367
12/17/2018 14:00,79.03,18350,17378,15272,236,506,348
12/17/2018 15:00,78.98,18417,17234,15445,81,504,341
12/17/2018 16:00,79.05,18705,17428,15725,10,544,336
12/17/2018 17:00,82.97,19306,18419,15985,0,625,326
12/17/2018 18:00,81.38,18757,17796,15623,0,688,337
12/17/2018 19:00,79,17773,17081,15516,0,692,353
12/17/2018 20:00,75.04,17284,16418,15171,0,694,374
12/17/2018 21:00,66.6,16345,15471,14603,0,717,413
12/17/2018 22:00,58.12,15391,14339,14192,0,808,453
12/17/2018 23:00,54.24,14228,13237,13502,0,885,503
12/18/2018 0:00,51.2,13320,12275,13292,0,1402,568
12/18/2018 1:00,51.02,12997,11772,13540,0,1491,579
12/18/2018 2:00,49.88,12560,11396,13631,0,1483,579
12/18/2018 3:00,48.93,12418,11198,13744,0,1374,567
12/18/2018 4:00,49,12444,11172,13787,0,1389,550
12/18/2018 5:00,50.92,12706,11620,14127,0,1334,551
12/18/2018 6:00,58.81,13792,12768,15519,0,1286,535
12/18/2018 7:00,71.23,16178,14875,16220,0,1386,543
12/18/2018 8:00,74.63,18859,16985,16153,1,1443,565
12/18/2018 9:00,72.04,19593,17479,15767,160,1501,583
12/18/2018 10:00,69.68,19444,17442,15353,339,1488,589
12/18/2018 11:00,68.57,19159,17265,14925,441,1495,604
12/18/2018 12:00,66.12,18880,17063,15071,463,1552,620
12/18/2018 13:00,66.43,18687,16710,15693,401,1656,633
12/18/2018 14:00,66.8,18942,16702,16286,282,1746,648
12/18/2018 15:00,66.21,19437,16868,16882,112,1841,658
12/18/2018 16:00,65.9,19782,17338,16965,11,2037,693
12/18/2018 17:00,67.27,20522,18376,17235,0,2201,738
12/18/2018 18:00,57.14,20051,17899,17240,0,2352,755
12/18/2018 19:00,53.4,18864,17220,17122,0,2440,764
12/18/2018 20:00,54.9,18241,16523,16701,0,2478,762
12/18/2018 21:00,54.3,17211,15532,16153,0,2469,760
12/18/2018 22:00,52.36,16106,14372,15511,0,2437,745
12/18/2018 23:00,50.43,14563,13269,14952,0,2381,739
12/19/2018 0:00,52,13493,12289,14962,0,2423,726
12/19/2018 1:00,50.73,13131,11838,15185,0,2383,729
12/19/2018 2:00,52.78,12728,11408,15324,0,2295,720
12/19/2018 3:00,52.91,12541,11261,15477,0,2157,708
12/19/2018 4:00,51.55,12519,11238,14751,0,2027,686
12/19/2018 5:00,54.5,12735,11568,14733,0,1863,659
12/19/2018 6:00,53.57,13811,12691,15458,0,1671,622
12/19/2018 7:00,65.84,16159,14824,15948,0,1568,601
12/19/2018 8:00,76.01,18653,16835,15672,1,1495,589
12/19/2018 9:00,84.9,19221,17480,15435,79,1426,579
12/19/2018 10:00,80,19374,17379,15278,170,1518,600
12/19/2018 11:00,70,19199,17282,15119,195,1592,609
12/19/2018 12:00,69.19,19174,17158,15297,158,1684,637
12/19/2018 13:00,69.89,19069,17079,15399,116,1640,620
12/19/2018 14:00,69.76,19198,17154,15530,88,1546,594
12/19/2018 15:00,69.03,19255,17062,15802,39,1498,585
12/19/2018 16:00,69.35,19349,17256,16034,7,1545,599
12/19/2018 17:00,69.82,19899,18163,15823,0,1560,587
12/19/2018 18:00,69.8,19133,17598,15774,0,1565,582
12/19/2018 19:00,69.08,17958,16868,15514,0,1593,593
12/19/2018 20:00,66.96,17173,16260,14929,0,1603,614
12/19/2018 21:00,59.33,16223,15265,14001,0,1613,617
12/19/2018 22:00,54.29,15183,14138,13145,0,1563,611
12/19/2018 23:00,52.15,14006,13115,12555,0,1534,602
12/20/2018 0:00,48.93,13005,12090,12108,0,1202,505
12/20/2018 1:00,48.5,12609,11540,12060,0,1243,488
12/20/2018 2:00,48.5,12235,11162,11937,0,1340,490
12/20/2018 3:00,47.5,12097,10922,11848,0,1438,529
12/20/2018 4:00,47.72,12108,10906,11861,0,1533,568
12/20/2018 5:00,49.11,12420,11247,12089,0,1598,634
12/20/2018 6:00,55.72,13401,12366,13536,0,1637,666
12/20/2018 7:00,66.29,15715,14505,15078,0,1721,694
12/20/2018 8:00,68.49,18160,16581,15351,1,1792,706
12/20/2018 9:00,68.4,18949,17171,15260,49,1880,712
12/20/2018 10:00,66.6,18968,17290,15105,87,1922,715
12/20/2018 11:00,66.53,18748,17129,14813,107,1932,721
12/20/2018 12:00,64.8,18417,17122,14498,129,1947,687
12/20/2018 13:00,64.79,18136,16947,14621,133,1899,656
12/20/2018 14:00,64.07,18201,17016,14990,103,1874,662
12/20/2018 15:00,64.33,18276,17042,15069,42,1818,632
12/20/2018 16:00,65.85,18617,17286,15324,6,1836,634
12/20/2018 17:00,74.04,19214,17983,15576,0,1897,656
12/20/2018 18:00,69.73,18696,17383,15479,0,2009,665
12/20/2018 19:00,69.33,17681,16789,15355,0,2091,683
12/20/2018 20:00,57.42,17058,16156,14914,0,2195,723
12/20/2018 21:00,52.9,16069,15287,14089,0,2254,754
12/20/2018 22:00,51.66,14810,14154,13480,0,2273,732
12/20/2018 23:00,47.47,13645,13153,12637,0,2237,708
12/21/2018 0:00,45.76,12806,12241,12485,0,2236,702
12/21/2018 1:00,45.03,12348,11740,12518,0,2033,675
12/21/2018 2:00,44.65,11942,11316,12366,0,1892,630
12/21/2018 3:00,40.96,11756,11107,12129,0,1753,612
12/21/2018 4:00,42.5,11704,10987,12158,0,1791,591
12/21/2018 5:00,47.4,12006,11355,12303,0,1736,582
12/21/2018 6:00,53.5,13117,12467,13751,0,1690,535
12/21/2018 7:00,64.01,15338,14417,15425,0,1663,564
12/21/2018 8:00,66.82,17825,16486,15974,1,1614,581
12/21/2018 9:00,71.68,18586,17420,15838,10,1602,593
12/21/2018 10:00,65.58,18668,17565,15425,20,1668,624
12/21/2018 11:00,61.18,18491,17434,15195,34,1740,630
12/21/2018 12:00,62.71,18084,17264,14959,65,1838,641
12/21/2018 13:00,58.04,17910,16908,15001,99,2077,691
12/21/2018 14:00,56.57,18053,16743,15377,86,2352,750
12/21/2018 15:00,55.44,17934,16478,15795,33,2573,787
12/21/2018 16:00,55.73,18281,16472,15861,6,2767,807
12/21/2018 17:00,70.94,18959,17329,15555,0,2854,828
12/21/2018 18:00,61.77,18704,16849,15424,0,2817,824
12/21/2018 19:00,53.5,17446,16133,15217,0,2754,806
12/21/2018 20:00,53.75,16669,15390,14933,0,2664,789
12/21/2018 21:00,53.13,15654,14585,14102,0,2604,789
12/21/2018 22:00,51.72,14461,13591,13167,0,2514,754
12/21/2018 23:00,50.63,13578,12828,12416,0,2450,773
12/22/2018 0:00,53.07,13120,11921,12458,0,1995,702
12/22/2018 1:00,48.5,12533,11336,11972,0,1914,705
12/22/2018 2:00,46.54,11910,10897,11679,0,2005,733
12/22/2018 3:00,39.5,11512,10637,11264,0,2130,732
12/22/2018 4:00,40,11284,10663,11255,0,2161,729
12/22/2018 5:00,42.4,11374,10795,11336,0,2016,713
12/22/2018 6:00,44.9,11710,11247,11817,0,1779,726
12/22/2018 7:00,35.1,12450,12050,12144,0,1721,733
12/22/2018 8:00,46.45,13875,13121,13077,1,1788,725
12/22/2018 9:00,61.16,15088,14115,13120,148,1874,706
12/22/2018 10:00,61.28,15835,14732,12934,251,2008,719
12/22/2018 11:00,59.9,15817,14847,12792,232,2067,719
12/22/2018 12:00,66.43,15644,14775,12706,196,2099,719
12/22/2018 13:00,56.33,15144,14618,12761,176,1958,695
12/22/2018 14:00,54.68,15031,14425,13175,131,1869,679
12/22/2018 15:00,55,14921,14393,13612,51,1778,660
12/22/2018 16:00,56.86,14936,14529,14007,9,1712,656
12/22/2018 17:00,72.61,15650,15610,14287,0,1653,643
12/22/2018 18:00,74.01,15344,15457,14194,0,1590,636
12/22/2018 19:00,65.01,14507,14918,13974,0,1574,636
12/22/2018 20:00,63.52,13950,14378,13776,0,1603,642
12/22/2018 21:00,57.97,13159,13617,13234,0,1646,635
12/22/2018 22:00,68.02,12476,12882,12592,0,1625,639
12/22/2018 23:00,69.87,11879,12186,12026,0,1595,618
12/23/2018 0:00,47.4,11153,11411,11733,0,1549,606
12/23/2018 1:00,49.21,10895,10958,11766,0,1438,583
12/23/2018 2:00,52.86,10467,10491,11430,0,1345,564
12/23/2018 3:00,48.1,10316,10311,11245,0,1284,540
12/23/2018 4:00,39.12,10335,10295,11326,0,1223,509
12/23/2018 5:00,43.92,10490,10325,11237,0,1171,484
12/23/2018 6:00,57.64,10727,10605,11607,0,1121,444
12/23/2018 7:00,53.07,11151,11126,11920,0,1079,420
12/23/2018 8:00,49.96,12248,11914,12136,1,1022,400
12/23/2018 9:00,53.95,13231,12748,12451,115,957,388
12/23/2018 10:00,64.9,14129,13504,12385,200,893,338
12/23/2018 11:00,70,14460,14012,12269,181,800,284
12/23/2018 12:00,70.1,14639,14284,11942,117,710,238
12/23/2018 13:00,54.68,14538,14408,11841,71,545,174
12/23/2018 14:00,54.68,14562,14283,12261,38,407,121
12/23/2018 15:00,56.59,14753,14320,12842,12,319,84
12/23/2018 16:00,63.72,14753,14439,12890,2,247,63
12/23/2018 17:00,69.02,15838,15344,13496,0,194,56
12/23/2018 18:00,74.72,15889,15250,13736,0,163,54
12/23/2018 19:00,76.43,14950,14786,13528,0,173,96
12/23/2018 20:00,60.92,14740,14285,13325,0,200,160
12/23/2018 21:00,53.99,14071,13608,13236,0,217,197
12/23/2018 22:00,55.64,13338,12991,12532,0,245,197
12/23/2018 23:00,54.05,12486,12215,11748,0,292,195
12/24/2018 0:00,43.01,11722,11463,12102,0,752,365
12/24/2018 1:00,39.93,11442,11017,12126,0,815,411
12/24/2018 2:00,39.5,11155,10674,12035,0,820,367
12/24/2018 3:00,37.14,11014,10539,11835,0,784,366
12/24/2018 4:00,43.8,10927,10519,11844,0,717,302
12/24/2018 5:00,44.93,11336,10836,12495,0,584,270
12/24/2018 6:00,47.3,12520,11674,13926,0,424,193
12/24/2018 7:00,49.09,14955,12833,15325,0,270,177
12/24/2018 8:00,55.06,17720,14181,15961,1,205,169
12/24/2018 9:00,72.57,18652,15084,15913,369,142,118
12/24/2018 10:00,66.33,18832,15244,15487,793,58,65
12/24/2018 11:00,59.07,18733,14897,15390,988,27,28
12/24/2018 12:00,58.9,18649,14579,15489,1029,35,19
12/24/2018 13:00,57.45,18418,14395,15560,886,85,24
12/24/2018 14:00,54.5,18333,14427,15701,573,142,31
12/24/2018 15:00,54.64,18344,14639,15846,202,247,35
12/24/2018 16:00,73.16,18668,14892,15912,18,313,44
12/24/2018 17:00,91.38,19410,16005,16131,0,389,53
12/24/2018 18:00,95.08,18904,15450,15752,0,473,57
12/24/2018 19:00,74.9,17784,14775,15576,0,495,71
12/24/2018 20:00,53.7,17208,14000,15242,0,507,95
12/24/2018 21:00,58.19,16332,13225,14494,0,522,120
12/24/2018 22:00,59.9,15294,12652,13798,0,603,166
12/24/2018 23:00,68.17,14021,12145,13056,0,693,218
12/25/2018 0:00,80.8,13054,11516,12722,0,673,262
12/25/2018 1:00,74.01,12665,10833,12766,0,759,296
12/25/2018 2:00,72.15,12198,10321,12661,0,815,330
12/25/2018 3:00,51.07,12057,10120,12537,0,841,347
12/25/2018 4:00,47.62,12110,10022,12469,0,848,363
12/25/2018 5:00,47,12442,10191,13042,0,847,382
12/25/2018 6:00,58.19,13557,10464,14742,0,821,352
12/25/2018 7:00,60,15934,10936,15877,0,801,358
12/25/2018 8:00,45.5,18675,11691,16435,1,799,355
12/25/2018 9:00,51.77,19434,12447,16176,162,744,319
12/25/2018 10:00,76.36,19227,12868,15834,324,723,338
12/25/2018 11:00,59.84,18913,12861,15283,412,707,337
12/25/2018 12:00,44.59,18603,12750,15211,469,748,357
12/25/2018 13:00,54.6,18283,12545,15743,426,777,370
12/25/2018 14:00,46.48,18517,12521,16554,287,815,409
12/25/2018 15:00,47.1,19091,12649,17288,109,827,430
12/25/2018 16:00,49.9,19206,12850,17460,15,856,407
12/25/2018 17:00,76.7,20129,14007,17829,0,865,417
12/25/2018 18:00,72.13,19647,14108,17738,0,940,427
12/25/2018 19:00,72.18,18491,13749,17376,0,994,441
12/25/2018 20:00,57.4,17918,13223,16767,0,1074,447
12/25/2018 21:00,63.2,16927,12772,15830,0,1079,474
12/25/2018 22:00,51.89,15888,12345,15190,0,1069,470
12/25/2018 23:00,51.71,14377,11811,14575,0,1059,467
12/26/2018 0:00,47.6,13398,11257,14488,0,1365,504
12/26/2018 1:00,51.28,13093,10733,14619,0,1276,497
12/26/2018 2:00,47.91,12639,10344,14931,0,1203,466
12/26/2018 3:00,48,12461,10166,15001,0,1091,430
12/26/2018 4:00,51.41,12496,10126,14319,0,1036,419
12/26/2018 5:00,47.4,12769,10208,14283,0,981,375
12/26/2018 6:00,52.99,13843,10638,15217,0,907,359
12/26/2018 7:00,52.54,16254,11109,15708,0,838,328
12/26/2018 8:00,54.1,18992,11872,15458,1,769,305
12/26/2018 9:00,58.88,19722,12638,15337,52,708,297
12/26/2018 10:00,66.4,19892,13376,15124,113,667,284
12/26/2018 11:00,69.9,19607,13694,15231,169,636,274
12/26/2018 12:00,69,19554,13751,15282,217,601,265
12/26/2018 13:00,54.2,19414,13728,15407,235,599,277
12/26/2018 14:00,53.03,19628,13589,15484,187,589,282
12/26/2018 15:00,53.64,19667,13483,15689,79,608,282
12/26/2018 16:00,58.13,19762,13602,15907,14,676,295
12/26/2018 17:00,75.83,20311,14606,15730,0,684,293
12/26/2018 18:00,72.38,19585,14556,15705,0,714,298
12/26/2018 19:00,69.8,18165,13964,15276,0,686,318
12/26/2018 20:00,62.3,17450,13474,14957,0,668,321
12/26/2018 21:00,59.93,16537,13103,13691,0,684,310
12/26/2018 22:00,62.34,15523,12570,12715,0,675,278
12/26/2018 23:00,52.4,14323,11949,12149,0,656,246
12/27/2018 0:00,52.59,13334,11223,11934,0,589,286
12/27/2018 1:00,52.12,12999,10851,11930,0,545,271
12/27/2018 2:00,48.47,12502,10451,11781,0,485,260
12/27/2018 3:00,47.85,12270,10343,11762,0,415,215
12/27/2018 4:00,47.4,12243,10375,11771,0,389,183
12/27/2018 5:00,49.18,12540,10612,12070,0,362,170
12/27/2018 6:00,52.31,13417,11491,13616,0,343,163
12/27/2018 7:00,65.88,15811,12818,15222,0,330,161
12/27/2018 8:00,64.96,18513,14196,15801,1,325,162
12/27/2018 9:00,74.43,19472,15173,15735,213,329,150
12/27/2018 10:00,79.15,19327,15656,15395,400,282,134
12/27/2018 11:00,77.73,19130,15675,15106,474,227,116
12/27/2018 12:00,66.14,18810,15682,14861,503,173,99
12/27/2018 13:00,65,18475,15546,15108,449,179,89
12/27/2018 14:00,65.51,18687,15532,15435,307,177,87
12/27/2018 15:00,68.11,18790,15619,15660,119,172,81
12/27/2018 16:00,69.22,19085,15881,15795,17,173,73
12/27/2018 17:00,70.74,19589,16987,15873,0,177,69
12/27/2018 18:00,71.97,18949,16683,15840,0,192,69
12/27/2018 19:00,71.25,17688,16025,15784,0,180,66
12/27/2018 20:00,70,17068,15292,15111,0,180,74
12/27/2018 21:00,62.56,16190,14400,14191,0,204,86
12/27/2018 22:00,64.62,14901,13404,13514,0,183,76
12/27/2018 23:00,56.81,13625,12613,12913,0,166,72
12/28/2018 0:00,52.74,12601,11811,15380,0,212,65
12/28/2018 1:00,50,12124,11248,15035,0,197,52
12/28/2018 2:00,49.19,11757,10856,14564,0,145,45
12/28/2018 3:00,48.51,11571,10669,14130,0,100,39
12/28/2018 4:00,48.07,11489,10644,14157,0,72,29
12/28/2018 5:00,49.82,11812,10920,14985,0,54,17
12/28/2018 6:00,52.03,12910,11776,16723,0,42,11
12/28/2018 7:00,62.36,15040,13067,18783,0,52,15
12/28/2018 8:00,65.77,17596,14471,19697,1,65,30
12/28/2018 9:00,67.1,18606,15474,19854,84,92,48
12/28/2018 10:00,69.94,18792,15979,19624,153,104,56
12/28/2018 11:00,66.36,18613,16081,19564,162,113,71
12/28/2018 12:00,69.27,18175,16097,19052,146,125,83
12/28/2018 13:00,65.54,17819,16053,18788,108,132,85
12/28/2018 14:00,64.64,17821,16027,18649,112,152,88
12/28/2018 15:00,63.35,17574,15982,18945,37,173,97
12/28/2018 16:00,66.01,17654,16040,18776,7,207,107
12/28/2018 17:00,68.06,18208,16905,18817,0,238,96
12/28/2018 18:00,70.16,17678,16429,18425,0,281,124
12/28/2018 19:00,68.93,16696,15724,17959,0,299,136
12/28/2018 20:00,66,16009,15040,17221,0,327,143
12/28/2018 21:00,59.91,15274,14124,16138,0,377,139
12/28/2018 22:00,54,14287,13274,15254,0,417,184
12/28/2018 23:00,51.01,13401,12511,14662,0,495,214
12/29/2018 0:00,56.69,12625,11715,12146,0,638,265
12/29/2018 1:00,51.52,12149,11239,11610,0,691,299
12/29/2018 2:00,48.9,11587,10708,11291,0,698,317
12/29/2018 3:00,47.42,11209,10497,10865,0,716,344
12/29/2018 4:00,47.5,10976,10378,10792,0,712,351
12/29/2018 5:00,47.21,11068,10511,10879,0,718,356
12/29/2018 6:00,48.01,11435,10888,11347,0,776,356
12/29/2018 7:00,50.02,12211,11540,11702,0,928,421
